name,time,Smoke
Sm_oke,1709715426532670156,1.00
Sm_oke,1709715431612825586,0.00
Sm_oke,1709715436674209138,0.00
Sm_oke,1709715441681814315,1.00
Sm_oke,1709715446608125291,1.00
Sm_oke,1709715451757319569,0.00
Sm_oke,1709715456628224663,0.00
Sm_oke,1709715461629021162,0.00
Sm_oke,1709715466628576143,0.00
Sm_oke,1709715471794057516,1.00
Sm_oke,1709715476717703862,0.00
Sm_oke,1709715481777918224,1.00
Sm_oke,1709715486706920437,0.00
Sm_oke,1709715491937565244,1.00
Sm_oke,1709715496815841783,1.00
Sm_oke,1709715501814879729,1.00
Sm_oke,1709715506827280268,1.00
Sm_oke,1709715511954817580,0.00
Sm_oke,1709715516909398697,1.00
Sm_oke,1709715521916244527,1.00
Sm_oke,1709715526903763742,0.00
Sm_oke,1709715532148748689,0.00
Sm_oke,1709715537075800569,0.00
Sm_oke,1709715542062309971,1.00
Sm_oke,1709715547022396095,1.00
Sm_oke,1709715552060366559,1.00
Sm_oke,1709715557139120177,1.00
Sm_oke,1709715562143218920,0.00
Sm_oke,1709715567047734257,0.00
Sm_oke,1709715572223956463,0.00
Sm_oke,1709715577213583733,1.00
Sm_oke,1709715582201564956,1.00
Sm_oke,1709715587178753364,0.00
Sm_oke,1709715592259707975,1.00
Sm_oke,1709715597187742535,1.00
Sm_oke,1709715602213772832,0.00
Sm_oke,1709715607197441265,1.00
Sm_oke,1709715612464725778,1.00
Sm_oke,1709715617239367144,1.00
Sm_oke,1709715622333946140,1.00
Sm_oke,1709715627248501554,0.00
Sm_oke,1709715632407065668,0.00
Sm_oke,1709715637327028256,0.00
Sm_oke,1709715642402896193,0.00
Sm_oke,1709715647383597704,1.00
Sm_oke,1709715652499692749,0.00
Sm_oke,1709715657472516959,1.00
Sm_oke,1709715662698173459,1.00
Sm_oke,1709715668196059739,0.00
Sm_oke,1709715673152891022,1.00
Sm_oke,1709715678140857964,1.00
Sm_oke,1709715683152352600,0.00
Sm_oke,1709715688155886661,1.00
Sm_oke,1709715693098278762,1.00
Sm_oke,1709964475881373821,0.00
Sm_oke,1709964475999520011,1.00
Sm_oke,1709964476025255115,0.00
Sm_oke,1709964476111875026,1.00
Sm_oke,1709964476159614833,1.00
Sm_oke,1709964476263739986,1.00
Sm_oke,1709964476450605117,0.00
Sm_oke,1709964476647879633,0.00
Sm_oke,1709964476859123415,1.00
Sm_oke,1709964477050852589,0.00
Sm_oke,1709964477257613994,1.00
Sm_oke,1709964477494663610,0.00
Sm_oke,1709964478133041033,1.00
Sm_oke,1709964478316302376,0.00
Sm_oke,1709964480120159468,1.00
Sm_oke,1709964480151844236,0.00
Sm_oke,1710005337762083996,1.00
Sm_oke,1710005342745210857,1.00
Sm_oke,1710005347768962991,1.00
Sm_oke,1710005356732007224,1.00
Sm_oke,1710005361714794679,1.00
Sm_oke,1710005366713202643,0.00
Sm_oke,1710005371724961114,1.00
Sm_oke,1710005376703406352,0.00
Sm_oke,1710005381717815971,0.00
Sm_oke,1710005386714723760,1.00
Sm_oke,1710005391713268574,0.00
Sm_oke,1710005396729860843,0.00
Sm_oke,1710005401712815382,1.00
Sm_oke,1710005406721741589,0.00
Sm_oke,1710005411724171688,1.00
Sm_oke,1710005416747068307,1.00
Sm_oke,1710005421741333635,0.00
Sm_oke,1710005426740396992,1.00
Sm_oke,1710005431754594054,1.00
Sm_oke,1710005436748850119,0.00
Sm_oke,1710005441748519967,0.00
Sm_oke,1710005446766246296,0.00
Sm_oke,1710005451756547207,0.00
Sm_oke,1710005456779530202,1.00
Sm_oke,1710005461781012425,0.00
Sm_oke,1710005466762720370,0.00
Sm_oke,1710005471751139757,0.00
Sm_oke,1710005476791942533,1.00
Sm_oke,1710005481765517761,0.00
Sm_oke,1710005486762726169,1.00
Sm_oke,1710005491748414505,1.00
Sm_oke,1710005496831521820,1.00
Sm_oke,1710005501771943776,0.00
Sm_oke,1710005506764118523,1.00
Sm_oke,1710005511816013896,1.00
Sm_oke,1710005517159118194,1.00
Sm_oke,1710005522137916476,0.00
Sm_oke,1710005527134241311,1.00
Sm_oke,1710005532136352792,0.00
Sm_oke,1710005537147669859,0.00
Sm_oke,1710005542169639172,0.00
Sm_oke,1710005547160269577,1.00
Sm_oke,1710005552149566638,1.00
Sm_oke,1710005557174816103,1.00
Sm_oke,1710005562153209569,1.00
Sm_oke,1710005567166682258,1.00
Sm_oke,1710005572154550011,0.00
Sm_oke,1710005577215635391,0.00
Sm_oke,1710005582145871510,1.00
Sm_oke,1710005587172377724,1.00
Sm_oke,1710005592177782722,0.00
Sm_oke,1710005597244844755,0.00
Sm_oke,1710005602167191832,0.00
Sm_oke,1710005607179412507,0.00
Sm_oke,1710005612181921762,0.00
Sm_oke,1710005617190477455,0.00
Sm_oke,1710005622226484877,1.00
Sm_oke,1710005627206888893,1.00
Sm_oke,1710005632191878982,1.00
Sm_oke,1710005637237063287,0.00
Sm_oke,1710005642223377263,1.00
Sm_oke,1710005647240101075,1.00
Sm_oke,1710005652221012443,1.00
Sm_oke,1710005657246314378,1.00
Sm_oke,1710005662225608068,1.00
Sm_oke,1710005667229510097,1.00
Sm_oke,1710005672230254671,1.00
Sm_oke,1710005677223310918,1.00
Sm_oke,1710005682222816759,0.00
Sm_oke,1710005687240958715,1.00
Sm_oke,1710005692227816013,1.00
Sm_oke,1710005697291568450,0.00
Sm_oke,1710005702247852936,0.00
Sm_oke,1710005707248823707,0.00
Sm_oke,1710005712238385426,1.00
Sm_oke,1710005717300458233,1.00
Sm_oke,1710005722281781121,0.00
Sm_oke,1710005727289646325,0.00
Sm_oke,1710005732280651512,0.00
Sm_oke,1710005737373891260,1.00
Sm_oke,1710005742309544903,1.00
Sm_oke,1710005747288822601,0.00
Sm_oke,1710005752290594124,1.00
Sm_oke,1710005757360131121,1.00
Sm_oke,1710005762303985004,1.00
Sm_oke,1710005767306418562,0.00
Sm_oke,1710005772300211319,0.00
Sm_oke,1710005777386544351,0.00
Sm_oke,1710005782311918560,0.00
Sm_oke,1710005787329543565,1.00
Sm_oke,1710005792325726198,0.00
Sm_oke,1710005797368912506,1.00
Sm_oke,1710005802344243904,1.00
Sm_oke,1710005807358211298,0.00
Sm_oke,1710005812353460836,0.00
Sm_oke,1710005817388295325,1.00
Sm_oke,1710005822358228116,1.00
Sm_oke,1710005827341578140,1.00
Sm_oke,1710005832348774991,1.00
Sm_oke,1710005837398899591,1.00
Sm_oke,1710005842373271330,0.00
Sm_oke,1710005847361784307,1.00
Sm_oke,1710005852367746476,0.00
Sm_oke,1710005857443456190,1.00
Sm_oke,1710005862381370660,1.00
Sm_oke,1710005867381660668,0.00
Sm_oke,1710005872376369637,1.00
Sm_oke,1710005877461189620,1.00
Sm_oke,1710005882408913931,0.00
Sm_oke,1710005887408979493,1.00
Sm_oke,1710005892428480539,0.00
Sm_oke,1710005897452652070,1.00
Sm_oke,1710005902447665819,0.00
Sm_oke,1710005907449210148,0.00
Sm_oke,1710005912445521922,1.00
Sm_oke,1710005917481454679,1.00
Sm_oke,1710005922445220064,1.00
Sm_oke,1710005927448181641,0.00
Sm_oke,1710005932441308801,1.00
Sm_oke,1710005937498043837,0.00
Sm_oke,1710005942449265052,1.00
Sm_oke,1710005947450353254,0.00
Sm_oke,1710005952449917008,1.00
Sm_oke,1710005957492165897,0.00
Sm_oke,1710005962450844271,1.00
Sm_oke,1710005967465442005,1.00
Sm_oke,1710005972455399535,1.00
Sm_oke,1710005977495950038,1.00
Sm_oke,1710005982469466058,0.00
Sm_oke,1710005987470346536,0.00
Sm_oke,1710005992476953266,1.00
Sm_oke,1710005997522231133,1.00
Sm_oke,1710006002511131301,1.00
Sm_oke,1710006007505846365,0.00
Sm_oke,1710006012506072108,1.00
Sm_oke,1710006017554406818,0.00
Sm_oke,1710006022543230244,0.00
Sm_oke,1710006027549281858,1.00
Sm_oke,1710006032545934617,1.00
Sm_oke,1710006037563726593,0.00
Sm_oke,1710006042534716716,1.00
Sm_oke,1710006047555176584,1.00
Sm_oke,1710006052556642783,1.00
Sm_oke,1710006057550582776,1.00
Sm_oke,1710006062558183936,1.00
Sm_oke,1710006067596911100,0.00
Sm_oke,1710006072556397666,1.00
Sm_oke,1710006077559838107,0.00
Sm_oke,1710006082557215564,1.00
Sm_oke,1710006087563282017,1.00
Sm_oke,1710006092563197255,1.00
Sm_oke,1710006097611315313,0.00
Sm_oke,1710006102599298799,0.00
Sm_oke,1710006107595303677,0.00
Sm_oke,1710006112596717561,1.00
Sm_oke,1710006117624012360,0.00
Sm_oke,1710006122621246389,0.00
Sm_oke,1710006127643503836,0.00
Sm_oke,1710006132627616320,0.00
Sm_oke,1710006137628214074,1.00
Sm_oke,1710006142623813210,1.00
Sm_oke,1710006147626543846,1.00
Sm_oke,1710006152626798251,1.00
Sm_oke,1710006157669274869,1.00
Sm_oke,1710006162622261331,1.00
Sm_oke,1710006167623036081,1.00
Sm_oke,1710006172628202233,0.00
Sm_oke,1710006177612451487,0.00
Sm_oke,1710006182620532078,1.00
Sm_oke,1710006187615560691,1.00
Sm_oke,1710006192616282004,0.00
Sm_oke,1710006197644825785,0.00
Sm_oke,1710006202638091830,1.00
Sm_oke,1710006207641023737,1.00
Sm_oke,1710006212658608000,1.00
Sm_oke,1710006217642360250,1.00
Sm_oke,1710006222642365371,0.00
Sm_oke,1710006227669571504,0.00
Sm_oke,1710006232652298524,0.00
Sm_oke,1710006237683123672,0.00
Sm_oke,1710006242662100200,1.00
Sm_oke,1710006247675682505,0.00
Sm_oke,1710006252670819828,0.00
Sm_oke,1710006257721125049,0.00
Sm_oke,1710006262675689501,0.00
Sm_oke,1710006267698853108,0.00
Sm_oke,1710006272677627495,0.00
Sm_oke,1710006277672822147,1.00
Sm_oke,1710006282694196979,0.00
Sm_oke,1710006287688360711,1.00
Sm_oke,1710006292696571018,1.00
Sm_oke,1710006297692314654,1.00
Sm_oke,1710006302695927957,1.00
Sm_oke,1710006307691924053,1.00
Sm_oke,1710006312715535897,1.00
Sm_oke,1710006317712629085,1.00
Sm_oke,1710006322713880234,1.00
Sm_oke,1710006327712979208,0.00
Sm_oke,1710006332731023699,1.00
Sm_oke,1710006337727674308,1.00
Sm_oke,1710006342727068246,0.00
Sm_oke,1710006347716827847,0.00
Sm_oke,1710006352723300627,1.00
Sm_oke,1710006357715982052,1.00
Sm_oke,1710006362724874574,0.00
Sm_oke,1710006367715619974,1.00
Sm_oke,1710006372725029275,1.00
Sm_oke,1710006377713570994,1.00
Sm_oke,1710006382737127445,0.00
Sm_oke,1710006387733338992,0.00
Sm_oke,1710006392722491296,1.00
Sm_oke,1710006397730980103,1.00
Sm_oke,1710006402730748109,1.00
Sm_oke,1710006407725136503,1.00
Sm_oke,1710006412727803780,1.00
Sm_oke,1710006417735626148,1.00
Sm_oke,1710006422735921096,0.00
Sm_oke,1710006427736151518,0.00
Sm_oke,1710006432753359440,1.00
Sm_oke,1710006437736211073,0.00
Sm_oke,1710006442738330771,1.00
Sm_oke,1710006447737328608,0.00
Sm_oke,1710006452750570516,1.00
Sm_oke,1710006457759760046,0.00
Sm_oke,1710006462772621077,1.00
Sm_oke,1710006467753229614,1.00
Sm_oke,1710006472783222939,1.00
Sm_oke,1710006477756610516,0.00
Sm_oke,1710006482751632922,0.00
Sm_oke,1710006487773125972,0.00
Sm_oke,1710006492774939039,0.00
Sm_oke,1710006497790718625,0.00
Sm_oke,1710006502776158782,0.00
Sm_oke,1710006507811577059,1.00
Sm_oke,1710006512795964414,1.00
Sm_oke,1710006517784439309,0.00
Sm_oke,1710006522806925242,1.00
Sm_oke,1710006527830050654,0.00
Sm_oke,1710006532788513885,0.00
Sm_oke,1710006537820844742,0.00
Sm_oke,1710006542795289227,1.00
Sm_oke,1710006547792703276,1.00
Sm_oke,1710006552796917201,0.00
Sm_oke,1710006557795815781,1.00
Sm_oke,1710006562803891729,0.00
Sm_oke,1710006567792165973,0.00
Sm_oke,1710006572799099950,1.00
Sm_oke,1710006577812236097,1.00
Sm_oke,1710006582820372627,1.00
Sm_oke,1710006587809585731,1.00
Sm_oke,1710006592857721249,1.00
Sm_oke,1710006597828382803,1.00
Sm_oke,1710006602832809614,1.00
Sm_oke,1710006607829579055,1.00
Sm_oke,1710006612831693586,0.00
Sm_oke,1710006617842030487,1.00
Sm_oke,1710006622840523627,1.00
Sm_oke,1710006627844470813,1.00
Sm_oke,1710006632842917030,0.00
Sm_oke,1710006637843097409,1.00
Sm_oke,1710006642841532952,0.00
Sm_oke,1710006647834010235,1.00
Sm_oke,1710006652835274626,1.00
Sm_oke,1710006657876831960,0.00
Sm_oke,1710006662849008272,0.00
Sm_oke,1710006667859687585,0.00
Sm_oke,1710006672852465135,0.00
Sm_oke,1710006677851838811,0.00
Sm_oke,1710006682851043844,0.00
Sm_oke,1710006687864039197,1.00
Sm_oke,1710006692848389020,1.00
Sm_oke,1710006697857286629,0.00
Sm_oke,1710006702859165148,1.00
Sm_oke,1710006707851843906,0.00
Sm_oke,1710006712862265316,1.00
Sm_oke,1710006717868065701,1.00
Sm_oke,1710006722892175923,0.00
Sm_oke,1710006727871779417,1.00
Sm_oke,1710006732883718327,1.00
Sm_oke,1710006737884169515,0.00
Sm_oke,1710006742885200390,0.00
Sm_oke,1710006747888171990,0.00
Sm_oke,1710006752876712679,0.00
Sm_oke,1710006757880426666,0.00
Sm_oke,1710006762897068747,1.00
Sm_oke,1710006767892867177,1.00
Sm_oke,1710006772887259963,0.00
Sm_oke,1710006777905816158,1.00
Sm_oke,1710006782901938706,0.00
Sm_oke,1710006787901962748,1.00
Sm_oke,1710006792893955046,0.00
Sm_oke,1710006797895160038,0.00
Sm_oke,1710006802887830839,1.00
Sm_oke,1710006807890735780,0.00
Sm_oke,1710006812985709973,0.00
Sm_oke,1710006817894794700,1.00
Sm_oke,1710006822898538288,0.00
Sm_oke,1710006827891465087,1.00
Sm_oke,1710006832893157853,0.00
Sm_oke,1710006837897810799,1.00
Sm_oke,1710006842900079433,0.00
Sm_oke,1710006847929255502,1.00
Sm_oke,1710006852895938615,0.00
Sm_oke,1710006857909448377,0.00
Sm_oke,1710006862929561355,1.00
Sm_oke,1710006867915324218,0.00
Sm_oke,1710006872911108911,1.00
Sm_oke,1710006877912974318,1.00
Sm_oke,1710006882928106996,0.00
Sm_oke,1710006887930114074,1.00
Sm_oke,1710006892939935337,0.00
Sm_oke,1710006897934720801,1.00
Sm_oke,1710006902932610794,1.00
Sm_oke,1710006907932696625,0.00
Sm_oke,1710006912939603674,0.00
Sm_oke,1710006917933966823,0.00
Sm_oke,1710006922954418284,0.00
Sm_oke,1710006927988920388,1.00
Sm_oke,1710006932956149557,0.00
Sm_oke,1710006937941036315,1.00
Sm_oke,1710006942935306139,1.00
Sm_oke,1710006947982409548,1.00
Sm_oke,1710006952932145641,1.00
Sm_oke,1710006957938644195,0.00
Sm_oke,1710006962940559400,1.00
Sm_oke,1710006967932492905,1.00
Sm_oke,1710006972956518996,1.00
Sm_oke,1710006977949293899,0.00
Sm_oke,1710006982950721706,0.00
Sm_oke,1710006987960724553,0.00
Sm_oke,1710006992964755091,1.00
Sm_oke,1710006998006015783,0.00
Sm_oke,1710007002957365520,0.00
Sm_oke,1710007007961541810,1.00
Sm_oke,1710007012962084519,0.00
Sm_oke,1710007017964313975,0.00
Sm_oke,1710007022958127273,1.00
Sm_oke,1710007027970173038,0.00
Sm_oke,1710007033008967981,1.00
Sm_oke,1710007037969781082,0.00
Sm_oke,1710007042976309899,1.00
Sm_oke,1710007047978824711,1.00
Sm_oke,1710007052984932549,0.00
Sm_oke,1710007057984895091,0.00
Sm_oke,1710007062983619854,0.00
Sm_oke,1710007067984082965,1.00
Sm_oke,1710007072991294650,0.00
Sm_oke,1710007078007093750,0.00
Sm_oke,1710007083005268089,1.00
Sm_oke,1710007087999589245,1.00
Sm_oke,1710007092998459504,0.00
Sm_oke,1710007098027646256,0.00
Sm_oke,1710007103026426342,1.00
Sm_oke,1710007108024631812,0.00
Sm_oke,1710007113034922429,0.00
Sm_oke,1710007118027559836,1.00
Sm_oke,1710007123050022798,1.00
Sm_oke,1710007128025469657,0.00
Sm_oke,1710007133032673412,0.00
Sm_oke,1710007138040596807,0.00
Sm_oke,1710007143038035014,0.00
Sm_oke,1710007148063510451,0.00
Sm_oke,1710007153064722032,1.00
Sm_oke,1710007158063760558,1.00
Sm_oke,1710007163071636377,0.00
Sm_oke,1710007168078093145,0.00
Sm_oke,1710007173071300201,0.00
Sm_oke,1710007178090389447,1.00
Sm_oke,1710007183096928298,0.00
Sm_oke,1710007188080000048,0.00
Sm_oke,1710007193090753817,0.00
Sm_oke,1710007198087374437,1.00
Sm_oke,1710007203075773486,0.00
Sm_oke,1710007208087201196,1.00
Sm_oke,1710007213092342686,0.00
Sm_oke,1710007218096185738,1.00
Sm_oke,1710007223092450180,1.00
Sm_oke,1710007228140991498,0.00
Sm_oke,1710007233092541282,1.00
Sm_oke,1710007238128012863,1.00
Sm_oke,1710007243115921944,0.00
Sm_oke,1710007248117781037,1.00
Sm_oke,1710007253108093826,1.00
Sm_oke,1710007258117672481,0.00
Sm_oke,1710007263110277518,0.00
Sm_oke,1710007268129142911,1.00
Sm_oke,1710007273119219699,0.00
Sm_oke,1710007278118008659,1.00
Sm_oke,1710007283127048063,1.00
Sm_oke,1710007288113302001,1.00
Sm_oke,1710007293124580883,1.00
Sm_oke,1710007298155351042,0.00
Sm_oke,1710007303130836849,1.00
Sm_oke,1710007308128550322,1.00
Sm_oke,1710007313151360040,0.00
Sm_oke,1710007318155047807,0.00
Sm_oke,1710007323157233369,0.00
Sm_oke,1710007328140085363,1.00
Sm_oke,1710007333160390565,0.00
Sm_oke,1710007338151422668,0.00
Sm_oke,1710007343186033414,0.00
Sm_oke,1710007348174489171,0.00
Sm_oke,1710007353178248774,1.00
Sm_oke,1710007358171463454,1.00
Sm_oke,1710007363184889610,0.00
Sm_oke,1710007368176001998,0.00
Sm_oke,1710007373172247502,0.00
Sm_oke,1710007378170214683,0.00
Sm_oke,1710007383191955193,0.00
Sm_oke,1710007388185945711,0.00
Sm_oke,1710007393183406070,0.00
Sm_oke,1710007398174367000,1.00
Sm_oke,1710007403186599240,1.00
Sm_oke,1710007408191560960,0.00
Sm_oke,1710007413175875301,1.00
Sm_oke,1710007418185543221,0.00
Sm_oke,1710007423186631406,1.00
Sm_oke,1710007428206077113,0.00
Sm_oke,1710007433191826755,0.00
Sm_oke,1710007438184282205,1.00
Sm_oke,1710007443189630048,0.00
Sm_oke,1710007448195513210,1.00
Sm_oke,1710007453264663871,0.00
Sm_oke,1710007458187219714,0.00
Sm_oke,1710007463195280650,0.00
Sm_oke,1710007468193902579,0.00
Sm_oke,1710007473194403046,0.00
Sm_oke,1710007478203106238,1.00
Sm_oke,1710007483195229362,1.00
Sm_oke,1710007488193516784,0.00
Sm_oke,1710007493196074344,0.00
Sm_oke,1710007498202691523,0.00
Sm_oke,1710007503196613717,0.00
Sm_oke,1710007508199971543,0.00
Sm_oke,1710007513211628653,1.00
Sm_oke,1710007518206672045,1.00
Sm_oke,1710007523203590377,0.00
Sm_oke,1710007528218317632,1.00
Sm_oke,1710007533228695220,0.00
Sm_oke,1710007538245155904,1.00
Sm_oke,1710007543219614241,0.00
Sm_oke,1710007548203541695,1.00
Sm_oke,1710007553234102254,1.00
Sm_oke,1710007558213231707,0.00
Sm_oke,1710007563229035040,0.00
Sm_oke,1710007568220583697,0.00
Sm_oke,1710007573239736070,0.00
Sm_oke,1710007578240487902,0.00
Sm_oke,1710007583255169403,0.00
Sm_oke,1710007588271332557,1.00
Sm_oke,1710007593241272074,0.00
Sm_oke,1710007598279415320,1.00
Sm_oke,1710007603255659377,1.00
Sm_oke,1710007608259984334,0.00
Sm_oke,1710007613274653036,1.00
Sm_oke,1710007618264869451,1.00
Sm_oke,1710007623276891014,0.00
Sm_oke,1710007628270389427,0.00
Sm_oke,1710007633280809834,0.00
Sm_oke,1710007638273772918,1.00
Sm_oke,1710007643259724671,1.00
Sm_oke,1710007648271445250,0.00
Sm_oke,1710007653274000393,1.00
Sm_oke,1710007658275170791,0.00
Sm_oke,1710007663281418810,1.00
Sm_oke,1710007668274461045,1.00
Sm_oke,1710007673276394998,1.00
Sm_oke,1710007678282432095,1.00
Sm_oke,1710007683286377939,1.00
Sm_oke,1710007688345985073,0.00
Sm_oke,1710007693278565335,0.00
Sm_oke,1710007698300632772,1.00
Sm_oke,1710007703302351122,0.00
Sm_oke,1710007708294373407,0.00
Sm_oke,1710007713315734813,0.00
Sm_oke,1710007718307158164,1.00
Sm_oke,1710007723284233960,1.00
Sm_oke,1710007728294035266,0.00
Sm_oke,1710007733292991605,0.00
Sm_oke,1710007738296951342,0.00
Sm_oke,1710007743290502202,0.00
Sm_oke,1710007748300562605,1.00
Sm_oke,1710007753298070026,1.00
Sm_oke,1710007758312677090,0.00
Sm_oke,1710007763300900817,0.00
Sm_oke,1710007768321634951,1.00
Sm_oke,1710007773323437016,0.00
Sm_oke,1710007778317315034,1.00
Sm_oke,1710007783318336125,1.00
Sm_oke,1710007788332876145,1.00
Sm_oke,1710007793317535497,1.00
Sm_oke,1710007798319873759,0.00
Sm_oke,1710007803317938217,1.00
Sm_oke,1710007808319816491,0.00
Sm_oke,1710007813316906690,0.00
Sm_oke,1710007818321255429,0.00
Sm_oke,1710007823314896693,1.00
Sm_oke,1710007828319866426,1.00
Sm_oke,1710007833316605442,1.00
Sm_oke,1710007838348346884,1.00
Sm_oke,1710007844076751828,0.00
Sm_oke,1710007849054573622,0.00
Sm_oke,1710007854049097088,0.00
Sm_oke,1710007859058345621,0.00
Sm_oke,1710007864058050109,0.00
Sm_oke,1710007869052693032,1.00
Sm_oke,1710007874056466670,1.00
Sm_oke,1710007879064202817,0.00
Sm_oke,1710007884055903488,1.00
Sm_oke,1710007889055734045,0.00
Sm_oke,1710007894057262485,0.00
Sm_oke,1710007899057739081,0.00
Sm_oke,1710007904071088145,1.00
Sm_oke,1710007909068736938,1.00
Sm_oke,1710007914066422058,1.00
Sm_oke,1710007919069630511,0.00
Sm_oke,1710007924102887504,0.00
Sm_oke,1710007929087650461,1.00
Sm_oke,1710007934086510568,1.00
Sm_oke,1710007939086653662,1.00
Sm_oke,1710007944082076695,0.00
Sm_oke,1710007949087380334,0.00
Sm_oke,1710007954096725072,0.00
Sm_oke,1710007959112019129,1.00
Sm_oke,1710007964161574624,1.00
Sm_oke,1710007969106860904,0.00
Sm_oke,1710007974109709197,0.00
Sm_oke,1710007979103230051,1.00
Sm_oke,1710007984177849121,1.00
Sm_oke,1710007989148243659,1.00
Sm_oke,1710007994150055897,1.00
Sm_oke,1710007999153098931,0.00
Sm_oke,1710008004216176886,0.00
Sm_oke,1710008009198026875,1.00
Sm_oke,1710008014216698133,1.00
Sm_oke,1710008019184829263,1.00
Sm_oke,1710008024193628938,0.00
Sm_oke,1710008029187341092,0.00
Sm_oke,1710008034198816783,0.00
Sm_oke,1710008039194345114,0.00
Sm_oke,1710008044200487847,1.00
Sm_oke,1710008049183418040,1.00
Sm_oke,1710008054241095748,0.00
Sm_oke,1710008059205858087,1.00
Sm_oke,1710008064191824677,0.00
Sm_oke,1710008069191228000,1.00
Sm_oke,1710008074192115866,0.00
Sm_oke,1710008079197821489,1.00
Sm_oke,1710008084210459081,1.00
Sm_oke,1710008089192264893,1.00
Sm_oke,1710008094190905547,1.00
Sm_oke,1710008099192042562,1.00
Sm_oke,1710008104229703190,0.00
Sm_oke,1710008109221213092,1.00
Sm_oke,1710008114205479708,0.00
Sm_oke,1710008119204588517,0.00
Sm_oke,1710008124250167669,1.00
Sm_oke,1710008129226389576,1.00
Sm_oke,1710008134239689156,1.00
Sm_oke,1710008139233559406,1.00
Sm_oke,1710008144242797160,1.00
Sm_oke,1710008149232510949,0.00
Sm_oke,1710008154236166830,0.00
Sm_oke,1710008159236132169,1.00
Sm_oke,1710008164253516513,0.00
Sm_oke,1710008169239076629,0.00
Sm_oke,1710008174245546674,1.00
Sm_oke,1710008179238385696,0.00
Sm_oke,1710008184340831829,0.00
Sm_oke,1710008189247002959,0.00
Sm_oke,1710008194248233084,0.00
Sm_oke,1710008199238175821,0.00
Sm_oke,1710008204273912705,0.00
Sm_oke,1710008209295360965,0.00
Sm_oke,1710008214272022810,0.00
Sm_oke,1710008219266090012,0.00
Sm_oke,1710008224270788070,0.00
Sm_oke,1710008229268360858,0.00
Sm_oke,1710008234321672179,0.00
Sm_oke,1710008239280718641,0.00
Sm_oke,1710008244274682577,0.00
Sm_oke,1710008249271679847,0.00
Sm_oke,1710008254272908049,1.00
Sm_oke,1710008259317018379,0.00
Sm_oke,1710008264309107685,1.00
Sm_oke,1710008269281542033,0.00
Sm_oke,1710008274277121037,1.00
Sm_oke,1710008279284583338,1.00
Sm_oke,1710008284351870718,0.00
Sm_oke,1710008289293919092,0.00
Sm_oke,1710008294293073859,1.00
Sm_oke,1710008299292212751,1.00
Sm_oke,1710008304336251264,1.00
Sm_oke,1710008309361537781,0.00
Sm_oke,1710008314346412027,0.00
Sm_oke,1710008319334098147,1.00
Sm_oke,1710008324346673083,1.00
Sm_oke,1710008329326323425,1.00
Sm_oke,1710008334404965509,1.00
Sm_oke,1710008339336442059,0.00
Sm_oke,1710008344350802135,1.00
Sm_oke,1710008349330819237,0.00
Sm_oke,1710008354348288333,0.00
Sm_oke,1710008359346253038,0.00
Sm_oke,1710008364373512948,0.00
Sm_oke,1710008369351192079,1.00
Sm_oke,1710008374351992065,0.00
Sm_oke,1710008379356997147,0.00
Sm_oke,1710008384383941264,0.00
Sm_oke,1710008389364746152,1.00
Sm_oke,1710008394367870490,0.00
Sm_oke,1710008399368120631,0.00
Sm_oke,1710008404392335579,0.00
Sm_oke,1710008409380528496,1.00
Sm_oke,1710008414372995154,1.00
Sm_oke,1710008419376478913,0.00
Sm_oke,1710008424381757152,0.00
Sm_oke,1710008429377257263,0.00
Sm_oke,1710008434385835091,1.00
Sm_oke,1710008439398291557,0.00
Sm_oke,1710008444398001365,0.00
Sm_oke,1710008449384147851,0.00
Sm_oke,1710008454388391044,1.00
Sm_oke,1710008459392352267,1.00
Sm_oke,1710008464401772330,1.00
Sm_oke,1710008469390301185,1.00
Sm_oke,1710008474395448417,0.00
Sm_oke,1710008479395347763,1.00
Sm_oke,1710008484496430459,0.00
Sm_oke,1710008489418326541,0.00
Sm_oke,1710008494428927170,0.00
Sm_oke,1710008499413262443,1.00
Sm_oke,1710008504430820716,0.00
Sm_oke,1710008509429461572,1.00
Sm_oke,1710008514424496045,1.00
Sm_oke,1710008519433122866,0.00
Sm_oke,1710008524426652255,0.00
Sm_oke,1710008529420356078,0.00
Sm_oke,1710008534424618929,1.00
Sm_oke,1710008539420991297,1.00
Sm_oke,1710008544523180228,1.00
Sm_oke,1710008549477284030,0.00
Sm_oke,1710008554483756172,1.00
Sm_oke,1710008559472399121,1.00
Sm_oke,1710008564514060770,0.00
Sm_oke,1710008569482413450,0.00
Sm_oke,1710008574506663620,1.00
Sm_oke,1710008579475472353,0.00
Sm_oke,1710008584557261422,0.00
Sm_oke,1710008589492086814,1.00
Sm_oke,1710008594492347732,1.00
Sm_oke,1710008599490600904,0.00
Sm_oke,1710008604574692282,1.00
Sm_oke,1710008609494554426,1.00
Sm_oke,1710008614509564529,1.00
Sm_oke,1710008619490691858,1.00
Sm_oke,1710008624546847487,0.00
Sm_oke,1710008629519473403,0.00
Sm_oke,1710008634520895096,0.00
Sm_oke,1710008639517336919,0.00
Sm_oke,1710008644573764498,1.00
Sm_oke,1710008649559514761,1.00
Sm_oke,1710008654590120372,0.00
Sm_oke,1710008659563341269,1.00
Sm_oke,1710008664617680547,0.00
Sm_oke,1710008669563872760,1.00
